date,token,price,marketCap,total,share,z,x,c,v,b,n,m
2017-11-01,XRP,0.250878006,25.0878006,299.4412031,0.083782059,0.119883001,1.996970057,10233.59961,447.1140137,0,0.250878006,299.4412031
2017-12-01,XRP,2.300570011,230.0570011,652.2627556,0.352706021,0.719694972,8.635580063,14156.40039,756.7329712,0,2.300570011,652.2627556
2018-01-01,XRP,1.162389994,116.2389994,490.6774735,0.236894917,0.519315004,11.14500046,10221.09961,1118.310059,0,1.162389994,490.6774735
2018-02-01,XRP,0.904582977,90.4582977,427.591868,0.211552895,0.312581003,10.4382,10397.90039,855.1989746,0,0.904582977,427.591868
2018-03-01,XRP,0.512353003,51.2353003,254.4818008,0.201331884,0.155919001,11.05589962,6973.529785,396.4570007,0,0.512353003,254.4818008
2018-04-01,XRP,0.837938011,83.7938011,376.5479577,0.222531551,0.343317986,14.31210041,9240.549805,669.9240112,0,0.837938011,376.5479577
2018-05-01,XRP,0.612622023,61.2622023,300.9298431,0.203576361,0.225214005,14.19019985,7494.169922,577.6450195,0,0.612622023,300.9298431
2018-06-01,XRP,0.466244996,46.6244996,244.8567534,0.190415412,0.137670994,14.6573,6404,455.1799927,0,0.466244996,244.8567534
2018-07-01,XRP,0.43522501,43.522501,268.1792254,0.162288861,0.143297002,13.77540016,7780.439941,433.8670044,0,0.43522501,268.1792254
2018-08-01,XRP,0.335332006,33.5332006,222.084442,0.15099302,0.102196001,11.01379967,7037.580078,283.0039978,0,0.335332006,222.084442
2018-09-01,XRP,0.581571996,58.1571996,231.0730567,0.251683171,0.085194997,10.01780033,6625.560059,232.8480072,0,0.581571996,231.0730567
2018-10-01,XRP,0.44838199,44.838199,206.2081725,0.217441426,0.069705002,9.364959717,6317.609863,197.3809967,0.008824,0.44838199,206.2081725
2018-11-01,XRP,0.36245501,36.245501,136.9573973,0.264647998,0.038915999,5.078571796,4017.268555,113.1714172,0.003269,0.36245501,136.9573973
2018-12-01,XRP,0.352705985,35.2705985,132.9529369,0.265286344,0.041063,6.164731979,3742.700439,133.3682556,0.001226,0.352705985,132.9529369
2019-01-01,XRP,0.310036004,31.0036004,119.4459947,0.259561658,0.038373999,6.268435955,3457.792725,107.0610123,0.001695,0.310036004,119.4459947
2019-02-01,XRP,0.31507799,31.507799,132.8824696,0.237110276,0.043122999,10.36517811,3854.7854,136.7462463,0.001972,0.31507799,132.8824696
2019-03-01,XRP,0.309228987,30.9228987,140.7381486,0.21971938,0.069746003,17.40167046,4105.404297,141.5140991,0.002171,0.309228987,140.7381486
2019-04-01,XRP,0.309475988,30.9475988,170.3641807,0.181655549,0.070345998,22.12783623,5350.726563,162.1660309,0.000491,0.309475988,170.3641807
2019-05-01,XRP,0.438573986,43.8573986,266.6703505,0.164462973,0.089441001,32.74816513,8574.501953,268.1135559,0.000571,0.438573986,266.6703505
2019-06-01,XRP,0.396411002,39.6411002,311.8680914,0.127108548,0.082098,32.44248199,10817.15527,290.6959839,0.000571,0.396411002,311.8680914
2019-07-01,XRP,0.320908993,32.0908993,278.3636409,0.115284091,0.060152002,27.64455795,10085.62793,218.6541443,0.000571,0.320908993,278.3636409
2019-08-01,XRP,0.259204,25.9204,255.1387589,0.101593345,0.044989999,21.26591492,9630.664063,172.4697876,0.000571,0.259204,255.1387589
2019-09-01,XRP,0.255932987,25.5932987,226.2718611,0.113108623,0.038885001,15.86267471,8293.868164,179.8722076,0.000571,0.255932987,226.2718611
2019-10-01,XRP,0.296357989,29.6357989,250.777086,0.118175864,0.041636001,20.0002327,9199.584961,183.9669189,0.000571,0.296357989,250.777086
2019-11-01,XRP,0.226474002,22.6474002,204.8770115,0.110541442,0.040424999,15.71595097,7569.629883,152.5396881,0.000571,0.226474002,204.8770115
2019-12-01,XRP,0.192893997,19.2893997,190.1321434,0.101452597,0.032845002,13.72764206,7193.599121,129.6108551,0.000571,0.192893997,190.1321434
2020-01-01,XRP,0.239233002,23.9233002,247.9668229,0.096477827,0.053792998,18.21097946,9350.529297,180.1601715,0.000571,0.239233002,247.9668229
2020-02-01,XRP,0.231193006,23.1193006,236.1472758,0.097902042,0.047541,19.58409119,8599.508789,219.8485107,0.000571,0.231193006,236.1472758
2020-03-01,XRP,0.174563006,17.4563006,172.590576,0.101142838,0.030553,12.58160591,6438.644531,133.5935669,0.000571,0.174563006,172.590576
2020-04-01,XRP,0.212761,21.2761,233.9482393,0.090943621,0.047846001,17.0339756,8658.553711,207.6020508,0.691044986,0.212761,233.9482393
2020-05-01,XRP,0.202905998,20.2905998,253.7493815,0.07996315,0.074352004,17.04047203,9461.058594,230.975708,0.570021987,0.202905998,253.7493815
2020-06-01,XRP,0.175870001,17.5870001,243.9266037,0.072099557,0.083116002,15.41358185,9137.993164,226.3150024,0.860094011,0.175870001,243.9266037
2020-07-01,XRP,0.25890401,25.890401,316.3537651,0.081840028,0.138797998,20.66814613,11323.4668,345.554657,1.538177967,0.25890401,316.3537651
2020-08-01,XRP,0.281765997,28.1765997,338.4061422,0.083262672,0.122688003,23.19305038,11680.82031,435.0797424,4.782045841,0.281765997,338.4061422
2020-09-01,XRP,0.241784006,24.1784006,305.8044868,0.079064898,0.101062,29.29087639,10784.49121,359.9378662,2.897876024,0.241784006,305.8044868
2020-10-01,XRP,0.239743993,23.9743993,370.4657148,0.064714219,0.093056001,28.43121529,13780.99512,386.590332,1.540699959,0.239743993,370.4657148
2020-11-01,XRP,0.664336979,66.4336979,567.3990268,0.117084617,0.171307996,31.39278603,19625.83594,614.8425293,1.96689105,0.664336979,567.3990268
2020-12-01,XRP,0.219845995,21.9845995,736.0050563,0.029870175,0.181397006,37.37603378,29001.7207,737.8034058,1.510897994,0.219845995,736.0050563
2021-01-01,XRP,0.492314011,49.2314011,929.0924819,0.052988698,0.344897985,44.27599335,33114.35938,1314.986206,4.264143944,0.492314011,929.0924819
2021-02-01,XRP,0.414952993,41.4952993,1267.107704,0.032748044,1.308058977,209.5744019,45137.76953,1416.04895,13.08924675,0.414952993,1267.107704
2021-03-01,XRP,0.57386899,57.386899,1649.428751,0.034791984,1.193264008,302.063446,58918.83203,1918.362061,19.46522903,0.57386899,1649.428751
2021-04-01,XRP,1.59167397,159.167397,1913.40667,0.083185347,1.352449059,624.0805664,57750.17578,2773.207031,42.95600128,1.59167397,1913.40667
2021-05-01,XRP,1.04658401,104.658401,1381.322188,0.075766828,1.742777944,354.3293457,37332.85547,2714.945313,32.81624603,1.04658401,1381.322188
2021-06-01,XRP,0.70637399,70.637399,1221.414311,0.057832464,1.383471966,303.2958679,35040.83594,2274.547607,35.55640411,0.70637399,1221.414311
2021-07-01,XRP,0.747785985,74.7785985,1399.228779,0.053442725,1.322345018,333.5495911,41626.19531,2536.209961,36.82731247,0.747785985,1399.228779
2021-08-01,XRP,1.187592983,118.7592983,1797.100079,0.066083853,2.772475004,464.4187317,47166.6875,3433.732666,108.4837723,1.187592983,1797.100079
2021-09-01,XRP,0.952636003,95.2636003,1623.248672,0.058687003,2.114451885,387.0573425,43790.89453,3001.678955,141.069046,0.952636003,1623.248672
2021-10-01,XRP,1.113247037,111.3247037,2215.388434,0.050250648,1.965026021,524.3644409,61318.95703,4288.074219,202.4210205,1.113247037,2215.388434
2021-11-01,XRP,0.998754025,99.8754025,2159.119083,0.046257478,1.55490303,622.6698608,57005.42578,4631.479004,208.67099,0.998754025,2159.119083
2021-12-01,XRP,0.831162989,83.1162989,1750.04896,0.047493699,1.310209036,511.708313,46306.44531,3682.632813,170.2990723,0.831162989,1750.04896
2022-01-01,XRP,0.619149029,61.9149029,1368.523098,0.045242132,1.052302957,375.2773132,38483.125,2688.278809,99.7388382,0.619149029,1368.523098
2022-02-01,XRP,0.782043993,78.2043993,1511.224114,0.051749041,0.959828019,395.6124268,43193.23438,2919.201172,99.5203476,0.782043993,1511.224114
2022-03-01,XRP,0.81456399,81.456399,1634.478786,0.049836315,1.141850948,428.9161072,45538.67578,3281.642822,122.6614609,0.81456399,1634.478786
2022-04-01,XRP,0.587091029,58.7091029,1333.558573,0.04402439,0.756659985,377.7678223,37714.875,2730.186768,85.09593201,0.587091029,1333.558573
2022-05-01,XRP,0.421867013,42.1867013,1059.669596,0.039811184,0.625253975,320.4851074,31792.31055,1942.328003,45.76784134,0.421867013,1059.669596
2022-06-01,XRP,0.331447989,33.1447989,659.2115321,0.050279459,0.458849013,219.3000946,19784.72656,1067.298828,33.58841705,0.331447989,659.2115321
2022-07-01,XRP,0.380457997,38.0457997,832.6110081,0.045694567,0.517019987,283.5794678,23336.89648,1681.517334,42.4002037,0.380457997,832.6110081
2022-08-01,XRP,0.327870011,32.7870011,733.091279,0.044724309,0.446664989,279.2380981,20049.76367,1553.684937,31.4729557,0.327870011,733.091279
2022-09-01,XRP,0.479773998,47.9773998,709.591365,0.067612717,0.434413999,284.1922913,19431.78906,1327.978638,33.21244431,0.479773998,709.591365
2022-10-01,XRP,0.465914994,46.5914994,766.7652594,0.060763707,0.40633601,326.3607178,20495.77344,1572.714478,32.61103821,0.465914994,766.7652594
2022-11-01,XRP,0.408742994,40.8742994,638.9713079,0.063968912,0.318883002,300.794342,17168.56641,1295.688599,14.11544514,0.408742994,638.9713079
2022-12-01,XRP,0.389153004,38.9153004,628.9482052,0.061873617,0.311677009,286.0904236,17133.15234,1264.28479,13.5801878,0.389153004,628.9482052
2022-12-12,XRP,0.388539463,38.8539463,627.7330525,0.061895652,0.306406289,275.8238831,17168.67773,1271.338623,13.28114414,0.385584325,627.7330525
