Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB,SOL,XRP
2019-05-12,0.070086002,20.83029747,6972.371582,0.002665,,187.3253174,0.005273,,,0.310074002
2019-05-13,0.073072001,23.81102753,7814.915039,0.002756,,196.846283,0.008667,,,0.325475007
2019-05-14,0.084504999,23.62641907,7994.416016,0.003068,,217.1485748,0.007753,,,0.409061998
2019-05-15,0.093951002,26.89493942,8205.167969,0.003308,,247.1530609,0.009512,,,0.456005007
2019-05-16,0.088160999,26.32580566,7884.90918,0.003168,,264.0100098,0.010909,,,0.419707
2019-05-17,0.08326,25.68257141,7343.895508,0.002962,,243.7645874,0.014353,,,0.386193007
2019-05-18,0.079103999,28.39679337,7271.208008,0.003005,,234.5952301,0.012293,,,0.372736007
2019-05-19,0.086995997,29.4128437,8197.689453,0.003178,,261.2922058,0.020230999,,,0.417699993
2019-05-20,0.084848002,29.3053875,7978.309082,0.003041,,251.8644104,0.029343,,,0.398003012
2019-05-21,0.084616996,32.00737762,7963.327637,0.003086,,255.2158813,0.029454,,,0.397603005
2019-05-22,0.077955,31.42204285,7680.066406,0.002939,,244.6989136,0.022186,,,0.376637012
2019-05-23,0.080689996,31.51573563,7881.84668,0.002961,,245.9656677,0.027272999,,,0.381204009
2019-05-24,0.080868997,33.84139252,7987.371582,0.002995,,249.4849854,0.025363,,,0.384541005
2019-05-25,0.080502003,35.05310059,8052.543945,0.002991,,251.7598724,0.025002001,,,0.387039989
2019-05-26,0.086014003,34.10485077,8673.21582,0.003092,,267.0696411,0.024398999,,,0.408412993
2019-05-27,0.091695003,33.68067932,8805.77832,0.003141,,272.8626404,0.022173,,,0.434168011
2019-05-28,0.092814997,33.36094666,8719.961914,0.003148,,271.7687073,0.023642,,,0.446548998
2019-05-29,0.090866998,33.74435425,8659.487305,0.003127,,269.4556885,0.022108,,,0.443713009
2019-05-30,0.084509999,32.29106522,8319.472656,0.003258,,255.8589478,0.019793,,,0.422394991
2019-05-31,0.089441001,32.74816513,8574.501953,0.003441,,268.1135559,0.022288,,,0.438573986
2019-06-01,0.090533003,33.01364899,8564.016602,0.003419,,265.3912659,0.021059001,,,0.430583
2019-06-02,0.096578002,33.17404938,8742.958008,0.003398,,270.2255249,0.020114001,,,0.444784999
2019-06-03,0.088707998,31.39195633,8208.995117,0.003198,,252.6079254,0.019113,,,0.425763994
2019-06-04,0.082486004,29.38062477,7707.770996,0.003042,,241.3387909,0.021228001,,,0.400667012
2019-06-05,0.083438002,31.00626373,7824.231445,0.00307,,247.0510101,0.022862,,,0.402732015
2019-06-06,0.083471999,31.48010445,7822.023438,0.003087,,249.4743347,0.023727,,,0.419539988
2019-06-07,0.085807003,31.58748245,8043.951172,0.00311,,250.9303589,0.024509,,,0.423130006
2019-06-08,0.084213004,32.06632233,7954.12793,0.003084,,245.7380981,0.025906,,,0.412411004
2019-06-09,0.079470001,30.55828667,7688.077148,0.003012,,233.0867004,0.025498999,,,0.388265997
2019-06-10,0.085537001,32.06472778,8000.32959,0.003091,,247.5201263,0.026975,,,0.400427014
2019-06-11,0.087964997,32.26265717,7927.714355,0.003058,,245.7818298,0.023763999,,,0.394261003
2019-06-12,0.096524999,34.68638611,8145.857422,0.003067,,260.9032898,0.023217,,,0.401760012
2019-06-13,0.089739002,35.1431427,8230.923828,0.003074,,256.1687927,0.023107,,,0.400887012
2019-06-14,0.090618998,33.07638168,8693.833008,0.003124,,264.0874634,0.020646,,,0.405921012
2019-06-15,0.091683,32.82586288,8838.375,0.003157,,269.0193176,0.021899,,,0.410418987
2019-06-16,0.092321001,32.40272522,8994.488281,0.003186,,269.2232056,0.022716001,,,0.427516013
2019-06-17,0.093557,33.9178772,9320.352539,0.00319,,274.3511047,0.021751,,,0.448080003
2019-06-18,0.089148,34.33950806,9081.762695,0.003125,,265.0518494,0.022449,,,0.428761005
2019-06-19,0.089979,35.28719711,9273.521484,0.00313,,269.4317932,0.023088001,,,0.43681699
2019-06-20,0.087384999,36.72606277,9527.160156,0.003161,,271.6950073,0.022445999,,,0.429823011
2019-06-21,0.089561999,38.81591797,10144.55664,0.003223,,294.9102783,0.021226,,,0.443188012
2019-06-22,0.094366997,37.7997551,10701.69141,0.003279,,309.3803101,0.021842999,,,0.474763989
2019-06-23,0.096643999,37.13472748,10855.37109,0.003304,,307.8277893,0.020988001,,,0.468291014
2019-06-24,0.097718999,37.43363953,11011.10254,0.003368,,310.4246826,0.020663001,,,0.470088005
2019-06-25,0.096357003,36.00828934,11790.91699,0.003392,,318.1263123,0.019053999,,,0.468228996
2019-06-26,0.096819997,35.69831085,13016.23145,0.003379,,336.7531738,0.017804001,,,0.467451006
2019-06-27,0.086448997,33.82358932,11182.80664,0.003329,,294.2676392,0.019182,,,0.408753991
2019-06-28,0.089295,34.54973984,12407.33203,0.00349,,311.2261047,0.019167,,,0.427314997
2019-06-29,0.090421997,35.36010742,11959.37109,0.003405,,320.0588989,0.023800001,,,0.429378003
2019-06-30,0.082098,32.44248199,10817.15527,0.003258,,290.6959839,0.021971,,,0.396411002
2019-07-01,0.083821997,32.92229843,10583.13477,0.003238,,293.6411133,0.022157,,,0.406861991
2019-07-02,0.081077002,32.00923538,10801.67773,0.003204,,291.5964355,0.019998999,,,0.400204003
