Date,ADA,AVAX,BNB,BTC,DOGE,DOT,ETH,FTT,MATIC,SOL,XRP
2022-11-29,0.309372008,12.47298813,295.4981689,16444.98242,0.101852998,5.308930874,1216.901245,1.303768992,0.838891983,13.36973381,0.39854899
2022-11-30,0.318883002,13.15740108,300.794342,17168.56641,0.106859997,5.47257185,1295.688599,1.33989203,0.936995983,14.11544514,0.408742994
2022-12-01,0.314484,12.88773346,292.0162048,16967.13281,0.101584002,5.402163982,1276.273926,1.290675044,0.908375978,13.48096848,0.396708012
2022-12-02,0.319406986,13.58639908,293.5274963,17088.66016,0.102147996,5.6295228,1294.303345,1.307384968,0.946197987,13.71564007,0.396272987
2022-12-03,0.319653988,13.43128204,290.5631409,16908.23633,0.099823996,5.501038074,1243.334839,1.314702034,0.90318799,13.30245781,0.388146996
2022-12-04,0.322750002,13.92561531,292.2882996,17130.48633,0.104286,5.595656872,1280.256592,1.387223005,0.922119021,13.7182188,0.390735
2022-12-05,0.319516987,13.60273266,288.4742737,16974.82617,0.101474002,5.488790035,1259.676758,1.391309023,0.911139011,13.83111286,0.389584005
2022-12-06,0.318464011,13.66642189,290.3544617,17089.50391,0.100277998,5.503151894,1271.653809,1.454684019,0.917388976,14.2888546,0.392093986
2022-12-07,0.31031999,13.26404762,284.2844238,16848.12695,0.095783003,5.299137115,1232.4375,1.39210701,0.896219015,13.51965332,0.383720994
2022-12-08,0.314842999,13.40671444,290.5371704,17233.47461,0.098540001,5.430400848,1281.116333,1.363870978,0.927780986,13.68922234,0.394544989
2022-12-09,0.311677009,13.45182323,286.0904236,17133.15234,0.096662,5.294414043,1264.28479,1.700539947,0.909515023,13.5801878,0.389153004
2022-12-10,0.312606007,13.48004723,288.1252136,17128.72461,0.096456997,5.273628235,1266.384155,1.516556025,0.908252001,13.57699585,0.386698008
2022-12-11,0.307711005,12.99510002,284.3904114,17104.19336,0.092874996,5.167613983,1263.86853,1.523437977,0.893233001,13.42780972,0.381749004
2022-12-12,0.305898219,12.82247829,283.2692871,16982.63867,0.088996664,5.146566868,1253.98291,1.490314841,0.888918161,13.14856911,0.374411464
