Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB-USD,SOL,XRP
14/12/2022,0.30813399,268.2315369,17815.65039,0.088514,5.215209961,1309.328735,0.903347015,9.00E-06,14.14052582,0.386413991
15/12/2022,0.300200999,258.2737122,17364.86523,0.084721997,5.226642132,1266.353882,0.877981007,9.00E-06,14.02151108,0.378237009
16/12/2022,0.264070004,231.2324371,16647.48438,0.075942002,4.655857086,1168.259399,0.795795023,8.00E-06,12.26660633,0.351987988
17/12/2022,0.266900003,242.5292816,16795.0918,0.079267003,4.710334778,1188.149536,0.816142023,8.00E-06,12.50440407,0.354809999
18/12/2022,0.266335011,251.1563873,16757.97656,0.078640997,4.663687229,1184.71521,0.813863993,9.00E-06,12.41312027,0.350270003
19/12/2022,0.252943993,240.6578064,16439.67969,0.071428999,4.476758957,1167.609863,0.772778988,8.00E-06,11.93265533,0.338869989
20/12/2022,0.259007007,251.7445374,16906.30469,0.074934997,4.611708164,1217.703613,0.802671015,8.00E-06,12.28051472,0.349373013
21/12/2022,0.25315401,246.0469818,16817.53516,0.073679,4.480146885,1213.599976,0.792995989,8.00E-06,12.1289854,0.346020013
22/12/2022,0.256523013,245.890625,16830.3418,0.076967001,4.527610779,1218.182129,0.795728028,8.00E-06,11.79482937,0.349599987
23/12/2022,0.259429008,246.1481781,16796.95313,0.077128999,4.472083092,1220.159424,0.798734009,8.00E-06,11.78616619,0.354272991
24/12/2022,0.259368002,244.6355286,16847.75586,0.077647999,4.453764915,1221.14856,0.795993984,8.00E-06,11.44427586,0.352178991
25/12/2022,0.259270012,243.1414948,16841.98633,0.075952001,4.4930439,1218.962036,0.795132995,8.00E-06,11.38790321,0.346392006
26/12/2022,0.265296996,244.198288,16919.80469,0.075782999,4.572048187,1226.974365,0.813516974,8.00E-06,11.30661106,0.365723014
27/12/2022,0.260369986,246.5966797,16717.17383,0.073724002,4.480312824,1212.791626,0.806025028,8.00E-06,11.08543015,0.368126005
28/12/2022,0.248377994,244.141922,16552.57227,0.070381001,4.282458782,1189.986084,0.782831013,8.00E-06,9.755906105,0.356530994
29/12/2022,0.241391838,245.0524139,16594.8457,0.069970153,4.263901234,1195.068481,0.771480262,8.07E-06,8.375423431,0.339128733
